distance_index,stage,prev_call_step,prev_call_kind,prev_call_kind_name,prev_timestep,cur_call_step,cur_call_kind,cur_call_kind_name,cur_timestep,raw_mean,raw_std,sea_mean,sea_std,dino_mean,dino_std,lpips_mean,lpips_std,raw_oracle_score_mean,raw_oracle_score_std,sea_oracle_score_mean,sea_oracle_score_std,dino_oracle_score_mean,dino_oracle_score_std,lpips_oracle_score_mean,lpips_oracle_score_std,pma_nogate_oracle_score_mean,pma_nogate_oracle_score_std,pma_stageaware_oracle_score_mean,pma_stageaware_oracle_score_std
48,middle,24,0,predictor,0.31578946113586426,24,1,corrector,0.3333333432674408,0.033847485050500836,0.0024967887499729707,0.04895268542168196,0.0027309741778628687,0.0009499075822532177,0.0011644165457943736,0.0008016786005669019,0.0005977712009277873,1.8616849259927761,0.13732878446590072,2.3170475514252176,0.12623520273703445,4.889340293756711,5.99345540811968,3.1265470124704633,2.3313080342671384,3.331585212438239,2.1127722660505306,3.6031939225909646,2.9988996247852233
49,middle,24,1,corrector,0.3333333432674408,25,0,predictor,0.3333333432674408,0.00016397515449284583,5.82648156098735e-05,0.0001541617237421633,5.743548168139274e-05,1.023593358695507e-05,5.732158576045702e-05,7.003857319720641e-06,3.3115362552973846e-05,0.00901898835027776,0.0032046909474902057,0.007473894185404608,0.002784312140867821,0.052686138594876517,0.2950442171393501,0.027315047655328464,0.12914993338185815,0.026989913549223338,0.1220351359949005,0.03008001639014056,0.1474018099209317
50,middle,25,0,predictor,0.3333333432674408,25,1,corrector,0.35135138034820557,0.034412518099998124,0.002591973596264908,0.04723311716224998,0.00284553126791188,0.0008240980096161366,0.0010872201418086003,0.0007404673493738301,0.0005256485886693573,1.8927629664843328,0.14256415699831337,2.2374850603568754,0.13175532728177877,4.241776441938947,5.59611202904541,2.887823096911354,2.0500298041525977,3.0338738857978407,1.981155080433415,3.239630751147912,2.7972268961542905
51,middle,25,1,corrector,0.35135138034820557,26,0,predictor,0.35135138034820557,0.00016797852843808414,5.9682258063354454e-05,0.00015881621405355872,5.913925004929371e-05,2.1650921553373337e-05,0.00024408710858696622,4.9573128953206425e-06,1.0421017413459544e-05,0.009239182580834105,0.003282653349871669,0.0076995276003688174,0.0028668970850211327,0.11144107608528915,1.2563589948087088,0.019333523199678584,0.04064197402539447,0.04231219082563785,0.3788342780108938,0.059570301842828965,0.6280117157144148
52,middle,26,0,predictor,0.35135138034820557,26,1,corrector,0.36986303329467773,0.035109910313622095,0.00267987371534359,0.04586480627767742,0.0029554810423277596,0.0008930598851293325,0.002828436419130453,0.000689022207097878,0.000486164533584313,1.9311210474369167,0.14739885376936138,2.174078531479699,0.1370349457927278,4.596735264227642,14.558456433814435,2.687187011857749,1.8960419661598302,3.054808095417497,4.617881238467053,3.38540689785367,7.286411214274913
53,middle,26,1,corrector,0.36986303329467773,27,0,predictor,0.36986303329467773,0.00017155410944269534,6.0649349404316056e-05,0.00016261263758110545,6.0225925967381554e-05,2.004276029765606e-05,0.00025825073977218493,5.298937462427933e-06,2.0168024617307054e-05,0.009435847273883502,0.0033358454664747226,0.007883564943072139,0.0029195689418899263,0.10316358912409877,1.3292616791893659,0.020665859211791805,0.0786553078379319,0.040302260477996024,0.4213066268749275,0.05552357703358546,0.6646180593494586
54,middle,27,0,predictor,0.36986303329467773,27,1,corrector,0.3888888657093048,0.03593472338980064,0.002757181568651702,0.04484222141036298,0.003056328337336623,0.000693941256031394,0.0011038529309109503,0.0006424584416038215,0.0004120397802931145,1.9764875515772473,0.15165095300065842,2.1266355832077513,0.1418603423030979,3.5718368902439024,5.681723900636934,2.505588299116922,1.6069553848430496,2.6738817900913476,1.8889388578763469,2.849236236725827,2.8494792027066795
55,middle,27,1,corrector,0.3888888657093048,28,0,predictor,0.3888888657093048,0.0001758922177543809,6.208700774097667e-05,0.00016715193538630047,6.173636702127116e-05,3.8405414670705795e-06,6.693817881326706e-06,3.6624020263720247e-06,4.473446254479321e-06,0.00967445261898194,0.003414919786179587,0.008103612611485733,0.0029927793904215433,0.01977033479061206,0.03445285355133431,0.01428337005119253,0.01744644301656435,0.013457556497135668,0.013649623709831353,0.013936973701048894,0.017369989905682566
56,middle,28,0,predictor,0.3888888657093048,28,1,corrector,0.40845075249671936,0.03687645676836837,0.0028221670259397876,0.044135422896943055,0.0031370431112885022,0.0006168577820062637,0.0005763174968547919,0.0006121129054292851,0.0004017045604110386,2.0282849253723163,0.15522529378436717,2.0938146032624494,0.14571703408121292,3.1750747814081914,2.9664068505329544,2.387240690235732,1.5666480212403797,2.506220482798157,1.139385729149435,2.6344446923353204,1.4891564365356333
57,middle,28,1,corrector,0.40845075249671936,29,0,predictor,0.40845075249671936,0.00018141005888594464,6.41035495199955e-05,0.0001728950965258491,6.376010305258263e-05,3.981404006481171e-06,9.963540447694143e-06,3.639919881698317e-06,5.707295727240556e-06,0.009977945822194186,0.0035258339479565326,0.008382016998613299,0.0030908677609529293,0.020492982052462035,0.051284083514557856,0.014195689673777188,0.02225845668410138,0.013759408317317087,0.019869335430130308,0.014437499525537667,0.02579395096043103
58,middle,29,0,predictor,0.40845075249671936,29,1,corrector,0.4285714626312256,0.0379402959079016,0.0028771980574045218,0.04373108384606894,0.003192886116516811,0.000591641990467906,0.0005865687746081871,0.0005858864314376433,0.0003940175024049037,2.0867983802654986,0.15825211960575009,2.0750271497604977,0.14838061393940075,3.045284696655929,3.019171968233432,2.284957426284047,1.5366684905072743,2.429083496786192,1.1654654764097416,2.5601559232082134,1.5139056080141131
59,middle,29,1,corrector,0.4285714626312256,30,0,predictor,0.4285714626312256,0.00018793119021154325,6.643748904700688e-05,0.0001796342992577138,6.605481166128735e-05,3.4885015338659286e-06,1.1141935254802511e-05,3.3765814408670547e-06,5.314372336726244e-06,0.01033662215726525,0.0036542056727429653,0.008708703273312874,0.003202087010442268,0.017955926905967173,0.057349487475943185,0.013168669600062615,0.020726055230609216,0.012820860261134086,0.02093343625016337,0.013332315089640025,0.02890371630413213
60,middle,30,0,predictor,0.4285714626312256,30,1,corrector,0.4492753744125366,0.03911792498547584,0.0029164125644310173,0.043615022688754834,0.0032201457813352285,0.0005390506703406572,0.0005150399654635135,0.0005519141423206975,0.0003383590990817158,2.1515705279999517,0.1604090023550161,2.0696314171281633,0.1496758253370534,2.774587983202945,2.651000690048752,2.15246547880003,1.3196006848979775,2.305968605452158,1.0211685268874635,2.4221097001655543,1.326020005210419
61,middle,30,1,corrector,0.4492753744125366,31,0,predictor,0.4492753744125366,0.00019536432105837775,6.90898045996919e-05,0.00018728017278135667,6.864496632289837e-05,2.716667950153351e-06,3.4737456878534633e-06,2.9957767709865024e-06,2.972167786019604e-06,0.010745460439632079,0.0038000887679284037,0.00907933794504648,0.003327624103557067,0.0139831645957969,0.017879975988398873,0.011683531164150876,0.011591456108931093,0.011331743906002925,0.008037781012891456,0.011531251270421691,0.009319872310152721
62,middle,31,0,predictor,0.4492753744125366,31,1,corrector,0.4705882966518402,0.04038954734278377,0.002938627070715028,0.043770334028522484,0.0032199154133875836,0.0004916440229862928,0.0003995596380325644,0.0005336679501226627,0.0003291208071899733,2.221512509527485,0.16163084827430993,2.0768465428395224,0.1496530244702175,2.5305776863782787,2.056603268033179,2.0813053185245947,1.283571341101059,2.2143035186066706,0.8234140177519008,2.303712114608901,1.036351843661481
63,middle,31,1,corrector,0.4705882966518402,32,0,predictor,0.4705882966518402,0.00020386806365024768,7.22256798137854e-05,0.00019599476740950195,7.170191430193871e-05,2.5795307010412216e-06,3.1504709983884186e-06,2.989320027318998e-06,3.3923586301686163e-06,0.011213184684851081,0.003972568690946668,0.009501774790479756,0.0034757834661290625,0.013277295213989876,0.016216024679152678,0.011658349860060122,0.013230200647593508,0.011281403438406902,0.007707987264696999,0.011389535002234816,0.008419568079833286
64,middle,32,0,predictor,0.4705882966518402,32,1,corrector,0.49253737926483154,0.04174425108067226,0.0029475496375660428,0.04418685221753549,0.003196270424092477,0.00046681216917932034,0.0003803406910862592,0.0005170392339124419,0.00030462998433464596,2.296024146780597,0.16212160876014556,2.096194292449968,0.14850233527670811,2.4027637962110755,1.9576799901651927,2.016453315550435,1.1880571175991221,2.1642428505084403,0.772835508129613,2.249479044330522,0.9871831437325119
65,middle,32,1,corrector,0.49253737926483154,33,0,predictor,0.49253737926483154,0.00021360973447315246,7.571355828069665e-05,0.0002059637529896463,7.514288868336566e-05,2.508983016014099e-06,3.258676794307913e-06,2.9184572893914407e-06,2.587900930263017e-06,0.011748997661736262,0.0041644095546284265,0.009985012922346803,0.0036425524814626075,0.012914173953060284,0.016772978816472293,0.011381985140575021,0.01009281514607192,0.011282852897029311,0.007174658296631426,0.011449593437703545,0.008692772656561069
66,middle,33,0,predictor,0.49253737926483154,33,1,corrector,0.5151515603065491,0.04318024845269974,0.0029509127410978476,0.0448468480608426,0.003152171019035693,0.0004474131856113672,0.00035134140338995054,0.0005072635087941535,0.0002903240087731841,2.3750071098362007,0.1623065867323752,2.126836949351934,0.14636485930827797,2.3029138383954595,1.808415589635322,1.9783279818547324,1.132263804517627,2.135107325815831,0.7104325894469525,2.2148753938736965,0.9135766925001124
67,middle,33,1,corrector,0.5151515603065491,34,0,predictor,0.5151515603065491,0.00022493928642575156,7.97090882346339e-05,0.00021753715412842212,7.910257429334135e-05,3.1027011573314667e-06,8.76375254071113e-06,3.148996437107865e-06,3.865653674337327e-06,0.012372147537035303,0.004384172348688292,0.010546017113071963,0.0038344575458759225,0.015970144960883573,0.04510856553031429,0.012281087951901868,0.015076051597483327,0.012693776719064416,0.015365768952213931,0.013258081036977766,0.022591524247687445
68,middle,34,0,predictor,0.5151515603065491,34,1,corrector,0.5384615659713745,0.04468834756698925,0.00295399017915763,0.045713325031101704,0.0030914341041636136,0.0004974554758518934,0.001085210549445182,0.000504079758854914,0.00029814309673447477,2.4579558247491953,0.1624758524854444,2.1670371065387375,0.14342518872253285,2.5604902496548547,5.58576830603482,1.9659113552241307,1.1627582521532873,2.224735324079191,1.740210221651702,2.3637636780967965,2.8011383043147697
69,late,34,1,corrector,0.5384615659713745,35,0,predictor,0.5384615659713745,0.0002380904100078851,8.45094182112387e-05,0.00023095016283036784,8.384751276632151e-05,8.633127436041832e-06,9.645370959245049e-05,3.234875200458509e-06,3.4339118093015533e-06,0.013095487793961243,0.004648200885635801,0.011196183965322903,0.0040644141241104135,0.04443621529375671,0.49646409566921734,0.012616015179345314,0.013392258070586787,0.02159414272805977,0.14919379437818034,0.0233981274158837,0.17415220466284614
70,late,35,0,predictor,0.5384615659713745,35,1,corrector,0.5625000596046448,0.046259491733508185,0.0029590782276514966,0.046766525076236576,0.0030255911855545975,0.000508445780724287,0.001088292997648638,0.0004949711624036013,0.00027948276997345105,2.544372153968506,0.16275570616348342,2.2158541365388063,0.14022414530314978,2.6170592690596717,5.60163420550351,1.9303878237209668,1.0899829668392667,2.2505757824497143,1.7301981005689089,2.2420894077939733,2.029180542461748
71,late,35,1,corrector,0.5625000596046448,36,0,predictor,0.5625000596046448,0.0002532167019495546,9.010196899616638e-05,0.0002463709611362219,8.937575606457456e-05,3.159279003739357e-06,6.19655318860962e-06,3.3323553668695993e-06,2.898892473088146e-06,0.013927466585057727,0.0049558032814597365,0.011943661678459928,0.0043323237597792455,0.016261361021629082,0.031894741923851,0.012996187885529809,0.011305682345515575,0.013554729343531639,0.011323649028905765,0.013875866931397085,0.013362759631908758
72,late,36,0,predictor,0.5625000596046448,36,1,corrector,0.5873016119003296,0.047885182342724875,0.002974582475378948,0.04798335846862756,0.002970786926036432,0.0005109149497002363,0.0007531830771717125,0.0004952883083788606,0.00028023575264350507,2.633788655578334,0.16360847334071943,2.272191592851759,0.1375142935708244,2.6297685131922073,3.876764894387019,1.931624693210514,1.092919599694172,2.27729459906152,1.2639073685129982,2.2611167551144176,1.493023509894358
73,late,36,1,corrector,0.5873016119003296,37,0,predictor,0.5873016119003296,0.00027092410404350176,9.628577744690174e-05,0.0002644005530925142,9.551670725656999e-05,4.319706931710243e-06,1.2934171333145798e-05,3.910634129467017e-06,5.6077424188296095e-06,0.014901412020224013,0.005295926128424121,0.01281757797478027,0.004629912739894356,0.022234286316919774,0.06657443971075165,0.015251475398874365,0.021870198722901354,0.01637275970465035,0.0250447550765595,0.01708698486416673,0.030067998374388828
74,late,37,0,predictor,0.5873016119003296,37,1,corrector,0.6129032373428345,0.04955050197895616,0.0030061961769837623,0.04932835616637021,0.0029352027486661872,0.0005038429517298937,0.0007101897314350557,0.0004955729479831916,0.0002848660833942542,2.725384839433822,0.1653472953431431,2.3343833918916785,0.13567936354854251,2.5933677040190215,3.6554706320809696,1.9327347878343728,1.1109778923382163,2.29158410431269,1.2237942056620383,2.264368459513326,1.4489718787679429
75,late,37,1,corrector,0.6129032373428345,38,0,predictor,0.6129032373428345,0.0002914832082154817,0.00010323417222969774,0.0002853159733717803,0.00010244349841056967,4.073372110724449e-06,1.0669753927030304e-05,4.042580089541614e-06,5.44762663261926e-06,0.016032207240955602,0.005678102878267659,0.013831352843155346,0.004965565594047458,0.020966357953673874,0.054919087682354845,0.015766064720563952,0.021245747062758093,0.016552267939533485,0.021509291357750756,0.017102489382800276,0.02590935694884916
76,late,38,0,predictor,0.6129032373428345,38,1,corrector,0.6393442749977112,0.05122496637341101,0.0030563679864654947,0.05076004237344023,0.0029303079471306496,0.0004803475458174944,0.000477445963892547,0.0004959567985380886,0.0002743272373807392,2.8174840047814724,0.16810685343978046,2.4004917810770334,0.1352520386920587,2.472432744669428,2.4574977955371873,1.9342318052236354,1.0698763867034877,2.2821960773987326,0.8903443076963358,2.2391671279930123,1.0664045473857657
77,late,38,1,corrector,0.6393442749977112,39,0,predictor,0.6393442749977112,0.00031556070190674745,0.00011132240997303713,0.00030979691162258405,0.00011052544026147564,4.669418558478355e-06,1.4316996511365833e-05,4.346454200304661e-06,4.45950853589759e-06,0.0173565214992775,0.0061229734576372765,0.01501791938744346,0.005357173222406045,0.02403431316152784,0.07369208251033318,0.016951173930790445,0.017392085905919823,0.018302813882672873,0.026141255432407102,0.01894695902571179,0.031137650062728995
78,late,39,0,predictor,0.6393442749977112,39,1,corrector,0.6666666269302368,0.05288060029852204,0.003129942310802633,0.05224129377165809,0.0029659357755051447,0.00046815723180770874,0.00039834405470335596,0.0004985754938786613,0.0002682426288335374,2.9085474535648217,0.17215360049806822,2.4687888598413466,0.13668590018937563,2.409687068568799,2.0503464482509646,1.9444447185879785,1.0461464098002082,2.2937550800835718,0.7673706099088101,2.2383655763946075,0.9237994468265626
79,late,39,1,corrector,0.6666666269302368,40,0,predictor,0.6666666269302368,0.00034481125007346236,0.00012072935573576053,0.00033946873196555316,0.00011994169014709,4.2316969484090805e-06,6.992860091159017e-06,4.621845721503037e-06,3.7125890563741738e-06,0.01896536494858403,0.006640375831845124,0.016456041827123822,0.005813402753893037,0.02178128355576009,0.03599347268205384,0.018025201025007022,0.014479099497640301,0.01852436210507966,0.014127073637291213,0.018947540111299795,0.016802245092036507
80,late,40,0,predictor,0.6666666269302368,40,1,corrector,0.6949153542518616,0.054493980103870854,0.0032274412404078383,0.05373963157762773,0.0030442832510177097,0.0004713113885372877,0.00036590936231206754,0.000504090713704386,0.0002696008836681202,2.9970122101059733,0.17666991446300645,2.5377703877366296,0.14007909520580814,2.4259220643503605,1.883399419521956,1.9659540791434975,1.051443604451825,2.3326709981428095,0.7298808011429502,2.2698969511141827,0.8807806592091741
81,late,40,1,corrector,0.6949153542518616,41,0,predictor,0.6949153542518616,0.00038037354559605774,0.00013179660989543404,0.00037548317220625904,0.00013102966200075368,4.887348040938377e-06,6.68517745393894e-06,5.233565227302783e-06,3.829382852777305e-06,0.02092136816150624,0.00724909876090334,0.018201515037414077,0.006350583691833623,0.02515603428439945,0.03440977638995664,0.02041090745645678,0.014934595372123011,0.0209506885372225,0.01350197442386043,0.02151935374147604,0.015983901716565278
82,late,41,0,predictor,0.6949153542518616,41,1,corrector,0.7241379618644714,0.05602622529841028,0.003342041857920149,0.055209214813658036,0.0031576487033486323,0.0004994976334273815,0.0003895855946307293,0.0005103183677803713,0.0002638028156933702,3.080469554840982,0.18072024946993404,2.605327667650915,0.1450761365763251,2.571001591501764,2.005265123978581,1.9902419336929427,1.0288311359491904,2.410504124618778,0.7544136079448212,2.347279247415523,0.9053480837120147
83,late,41,1,corrector,0.7241379618644714,42,0,predictor,0.7241379618644714,0.0004244764718919214,0.00014480742752882747,0.00042006975311892347,0.0001440741678013149,5.831709131598473e-06,7.635884138733487e-06,6.072376074472974e-06,3.865177464035092e-06,0.023347124549452848,0.007964721887017138,0.02036235446984191,0.0069824865281179335,0.030016825816843076,0.0393032298041128,0.023682270252461612,0.015074194377025266,0.02425467060872817,0.014438257732576372,0.0250693857543402,0.01698984053894487
84,late,42,0,predictor,0.7241379618644714,42,1,corrector,0.7543860077857971,0.05745002659386955,0.0034677544175594826,0.05661585144116543,0.003295615342064934,0.0005412299651652575,0.0004268658324129196,0.0005189972775880847,0.00026846891690347513,3.156695768400938,0.18310057918272987,2.6698985429872275,0.15119630744238038,2.7858051944316613,2.19715302144849,2.0240896870340177,1.0470289334057048,2.5109278816345952,0.7942894938298483,2.4521423286114956,0.9467812152888443
85,late,42,1,corrector,0.7543860077857971,43,0,predictor,0.7543860077857971,0.0004797329877419543,0.00016019336430700794,0.000475851897249413,0.00015950748707936328,7.042894139885902e-06,7.553195285968636e-06,7.326072618163426e-06,4.999941696665056e-06,0.02638635249999049,0.008810981706010473,0.023065634188498066,0.007730004937558587,0.03625100667280258,0.0388776158315317,0.028571687508264762,0.01949977554992758,0.028673061929719426,0.01457664587688186,0.029882935885911323,0.01723743535624568
86,late,43,0,predictor,0.7543860077857971,43,1,corrector,0.7857142686843872,0.05871265260793734,0.003590044509269722,0.057902109081624076,0.00343900009797167,0.0006085862405598164,0.0005643444563850515,0.0005243498398428414,0.00027895428760216635,3.2207118367684187,0.17959906870388487,2.728865087413373,0.15756371679793565,3.1324997123791993,2.904779519304982,2.044964682967348,1.087921885281252,2.6447853535693135,0.9925267652055166,2.596577044373002,1.1746479002315853
87,late,43,1,corrector,0.7857142686843872,44,0,predictor,0.7857142686843872,0.0005513597259891867,0.0001787753249882759,0.0005480482020630006,0.0001781550224963432,9.226612746715546e-06,1.0060930785087338e-05,8.865984879979916e-06,6.075124294048399e-06,0.03032597810862725,0.009833029756082518,0.026564137425496823,0.008633044997568135,0.047490987881576935,0.05178536859716517,0.03457734623265177,0.023692988310417863,0.03524615520446734,0.01873999015484628,0.037093818607986835,0.022299468992721783
88,late,44,0,predictor,0.7857142686843872,44,1,corrector,0.8181819319725037,0.05978797818534076,0.0036929753158787453,0.05903591655078344,0.0035677204382384437,0.0006748288869857788,0.0005972661084393877,0.000515444351719907,0.0002763601225640571,3.2729516056220813,0.17371509241406127,2.7807823427748275,0.16326468313301915,3.473462187452063,3.074233014501313,2.010233274064001,1.0778046401109054,2.7574215755647504,1.0454695075439855,2.7150006609275295,1.2330891792451324
89,late,44,1,corrector,0.8181819319725037,45,0,predictor,0.8181819319725037,0.0006475221578625678,0.00020126973312216176,0.0006448242692727035,0.00020073670333337485,1.2830831110477448e-05,1.3181215218563082e-05,1.1084198889177443e-05,7.136448272200088e-06,0.03561511996357969,0.011070270882845788,0.031253333076824846,0.009726325217528534,0.06604252952906887,0.0678460177525142,0.04322838216971229,0.027832152447775316,0.04528260674036429,0.023909576677431748,0.04821957147226523,0.02839553923306515
90,late,45,0,predictor,0.8181819319725037,45,1,corrector,0.8518519401550293,0.06065782823134214,0.003756842965873752,0.05999416652775835,0.0036592050994731216,0.0007457495667040348,0.0006582798621534578,0.0004915021028395472,0.00028017199878072616,3.313531760524338,0.16625304009468908,2.824619714285804,0.16727469093390182,3.8385033172265683,3.388281465193676,1.916858489386228,1.0926709595919368,2.8564564276981605,1.1390011396952737,2.816374485355241,1.3385542438549836
91,late,45,1,corrector,0.8518519401550293,46,0,predictor,0.8518519401550293,0.000787171415879584,0.00022969776349537598,0.000785125748734572,0.00022927867551250734,2.059806138277054e-05,2.909288503046762e-05,1.46105022363896e-05,1.005673565364044e-05,0.04329613136482433,0.012633874073526409,0.03805071069163287,0.011107690266193827,0.10602182083141586,0.14974616236211746,0.05698096729234672,0.03922127494841461,0.06412112071378193,0.04866353110305641,0.06941270188084245,0.05752025162465781
92,late,46,0,predictor,0.8518519401550293,46,1,corrector,0.8867924809455872,0.061325270507950336,0.003755899990469534,0.06077594305679668,0.003684893363824358,0.0007987990975379944,0.0006945328274887802,0.00043362223360787766,0.00026508294480750354,3.3432710115597373,0.15642830330001314,2.8603621524104343,0.16829660693328863,4.111558521245589,3.574881811894463,1.691126965430755,1.0338236402452257,2.884950506967077,1.2013617764474174,2.8305868067108673,1.4088335812245865
93,late,46,1,corrector,0.8867924809455872,47,0,predictor,0.8867924809455872,0.0010259063691364645,0.00027345654493050306,0.0010245283577887676,0.00027317746906428903,2.9479851946234703e-05,3.329719483521133e-05,1.958975462046375e-05,1.3110028024806659e-05,0.05642707043231491,0.015040701749380074,0.04964714954430555,0.013231317322545247,0.15173794868844914,0.1713864795043488,0.07640005451103354,0.05112911698700467,0.08830026077756702,0.05761228550460163,0.096080091231447,0.06852845144872727
94,late,47,0,predictor,0.8867924809455872,47,1,corrector,0.9230769872665405,0.06186158191121649,0.0036422785844874668,0.061448222055332735,0.0035957153829838952,0.0008980114944279194,0.0009451349774859205,0.0003346227459459783,0.0002449629997849669,3.367504958156289,0.14293856892709364,2.8910948197694113,0.16408967403187033,4.622222062432888,4.864774863149693,1.3050289054768807,0.9553558428551016,2.9346132182806954,1.5332619701087846,2.862562988984616,1.7892374830712432
95,late,47,1,corrector,0.9230769872665405,48,0,predictor,0.9230769872665405,0.0015877976604770083,0.0003936987266261595,0.0015870252070726565,0.000393553444279435,5.3330324590206146e-05,6.389059470521979e-05,2.872723538782651e-05,2.552598314264564e-05,0.08733230742627665,0.02165428195474236,0.07688237642440933,0.019050815947854655,0.2745004985427213,0.3288560539156094,0.11203623486373616,0.09955134922969663,0.14671397059170097,0.10704163797425215,0.16011026254154925,0.12757731340728803
96,late,48,0,predictor,0.9230769872665405,48,1,corrector,0.960784375667572,0.0626020398340188,0.0033100586571215905,0.062342718709260225,0.003285606913467056,0.0011281596962362528,0.001209585883118476,0.0002557429185117144,0.00019116531684582543,3.4027724979709237,0.11793795755343568,2.9319829817953664,0.14978431155902056,5.806835068645498,6.225949879315669,0.9973975322128484,0.7455448478350728,3.2140629729756505,1.876486394281731,3.164347032359905,2.183572825732169
97,late,48,1,corrector,0.960784375667572,49,0,predictor,0.960784375667572,0.004294724348255841,0.0006469051851898556,0.004294464759368566,0.0006468651777038478,0.00019735842943191528,0.00021978579326165822,6.21549444304037e-05,6.632222406259462e-05,0.23621913322401308,0.03558118513141049,0.2077617829467174,0.0312250738601471,1.0158383187605462,1.131275878902342,0.24240431973826781,0.258656712748312,0.4605775047283311,0.350018973404806,0.5044455851981775,0.41238428304268815
